comp_cd,proc_cd,siz_width,siz_height,min_qty,unit_price,grade,authority_source
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,110,5000,475000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량5000] + B02/B04 면적격자[50][110]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,110,6000,570000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량6000] + B02/B04 면적격자[50][110]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,110,7000,665000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량7000] + B02/B04 면적격자[50][110]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,110,8000,760000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량8000] + B02/B04 면적격자[50][110]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,110,9000,855000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량9000] + B02/B04 면적격자[50][110]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,110,10000,950000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량10000] + B02/B04 면적격자[50][110]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,130,10,65000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량10] + B02/B04 면적격자[50][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,130,200,80000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량200] + B02/B04 면적격자[50][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,130,500,85000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량500] + B02/B04 면적격자[50][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,130,1000,95000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량1000] + B02/B04 면적격자[50][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,130,2000,190000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량2000] + B02/B04 면적격자[50][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,130,3000,285000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량3000] + B02/B04 면적격자[50][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,130,4000,380000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량4000] + B02/B04 면적격자[50][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,130,5000,475000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량5000] + B02/B04 면적격자[50][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,130,6000,570000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량6000] + B02/B04 면적격자[50][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,130,7000,665000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량7000] + B02/B04 면적격자[50][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,130,8000,760000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량8000] + B02/B04 면적격자[50][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,130,9000,855000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량9000] + B02/B04 면적격자[50][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,130,10000,950000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량10000] + B02/B04 면적격자[50][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,150,10,65000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량10] + B02/B04 면적격자[50][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,150,200,80000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량200] + B02/B04 면적격자[50][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,150,500,85000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량500] + B02/B04 면적격자[50][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,150,1000,95000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량1000] + B02/B04 면적격자[50][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,150,2000,190000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량2000] + B02/B04 면적격자[50][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,150,3000,285000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량3000] + B02/B04 면적격자[50][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,150,4000,380000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량4000] + B02/B04 면적격자[50][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,150,5000,475000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량5000] + B02/B04 면적격자[50][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,150,6000,570000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량6000] + B02/B04 면적격자[50][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,150,7000,665000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량7000] + B02/B04 면적격자[50][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,150,8000,760000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량8000] + B02/B04 면적격자[50][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,150,9000,855000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량9000] + B02/B04 면적격자[50][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,150,10000,950000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량10000] + B02/B04 면적격자[50][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,170,10,65000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량10] + B02/B04 면적격자[50][170]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,170,200,80000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량200] + B02/B04 면적격자[50][170]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,170,500,85000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량500] + B02/B04 면적격자[50][170]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,170,1000,95000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량1000] + B02/B04 면적격자[50][170]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,170,2000,190000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량2000] + B02/B04 면적격자[50][170]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,170,3000,285000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량3000] + B02/B04 면적격자[50][170]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,170,4000,380000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량4000] + B02/B04 면적격자[50][170]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,170,5000,475000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량5000] + B02/B04 면적격자[50][170]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,170,6000,570000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량6000] + B02/B04 면적격자[50][170]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,170,7000,665000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량7000] + B02/B04 면적격자[50][170]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,170,8000,760000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량8000] + B02/B04 면적격자[50][170]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,170,9000,855000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량9000] + B02/B04 면적격자[50][170]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,50,170,10000,950000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량10000] + B02/B04 면적격자[50][170]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,30,10,55000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량10] + B02/B04 면적격자[70][30]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,30,200,65000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량200] + B02/B04 면적격자[70][30]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,30,500,70000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량500] + B02/B04 면적격자[70][30]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,30,1000,75000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량1000] + B02/B04 면적격자[70][30]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,30,2000,150000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량2000] + B02/B04 면적격자[70][30]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,30,3000,225000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량3000] + B02/B04 면적격자[70][30]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,30,4000,300000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량4000] + B02/B04 면적격자[70][30]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,30,5000,375000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량5000] + B02/B04 면적격자[70][30]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,30,6000,450000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량6000] + B02/B04 면적격자[70][30]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,30,7000,525000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량7000] + B02/B04 면적격자[70][30]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,30,8000,600000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량8000] + B02/B04 면적격자[70][30]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,30,9000,675000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량9000] + B02/B04 면적격자[70][30]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,30,10000,750000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량10000] + B02/B04 면적격자[70][30]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,50,10,55000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량10] + B02/B04 면적격자[70][50]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,50,200,65000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량200] + B02/B04 면적격자[70][50]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,50,500,70000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량500] + B02/B04 면적격자[70][50]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,50,1000,75000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량1000] + B02/B04 면적격자[70][50]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,50,2000,150000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량2000] + B02/B04 면적격자[70][50]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,50,3000,225000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량3000] + B02/B04 면적격자[70][50]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,50,4000,300000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량4000] + B02/B04 면적격자[70][50]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,50,5000,375000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량5000] + B02/B04 면적격자[70][50]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,50,6000,450000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량6000] + B02/B04 면적격자[70][50]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,50,7000,525000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량7000] + B02/B04 면적격자[70][50]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,50,8000,600000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량8000] + B02/B04 면적격자[70][50]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,50,9000,675000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량9000] + B02/B04 면적격자[70][50]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,50,10000,750000,A,"price-foil-large-l1.csv B03 일반박[등급A][수량10000] + B02/B04 면적격자[70][50]→A"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,70,10,65000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량10] + B02/B04 면적격자[70][70]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,70,200,80000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량200] + B02/B04 면적격자[70][70]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,70,500,85000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량500] + B02/B04 면적격자[70][70]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,70,1000,95000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량1000] + B02/B04 면적격자[70][70]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,70,2000,190000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량2000] + B02/B04 면적격자[70][70]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,70,3000,285000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량3000] + B02/B04 면적격자[70][70]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,70,4000,380000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량4000] + B02/B04 면적격자[70][70]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,70,5000,475000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량5000] + B02/B04 면적격자[70][70]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,70,6000,570000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량6000] + B02/B04 면적격자[70][70]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,70,7000,665000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량7000] + B02/B04 면적격자[70][70]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,70,8000,760000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량8000] + B02/B04 면적격자[70][70]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,70,9000,855000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량9000] + B02/B04 면적격자[70][70]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,70,10000,950000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량10000] + B02/B04 면적격자[70][70]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,90,10,65000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량10] + B02/B04 면적격자[70][90]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,90,200,80000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량200] + B02/B04 면적격자[70][90]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,90,500,85000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량500] + B02/B04 면적격자[70][90]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,90,1000,95000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량1000] + B02/B04 면적격자[70][90]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,90,2000,190000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량2000] + B02/B04 면적격자[70][90]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,90,3000,285000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량3000] + B02/B04 면적격자[70][90]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,90,4000,380000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량4000] + B02/B04 면적격자[70][90]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,90,5000,475000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량5000] + B02/B04 면적격자[70][90]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,90,6000,570000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량6000] + B02/B04 면적격자[70][90]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,90,7000,665000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량7000] + B02/B04 면적격자[70][90]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,90,8000,760000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량8000] + B02/B04 면적격자[70][90]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,90,9000,855000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량9000] + B02/B04 면적격자[70][90]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,90,10000,950000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량10000] + B02/B04 면적격자[70][90]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,110,10,65000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량10] + B02/B04 면적격자[70][110]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,110,200,80000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량200] + B02/B04 면적격자[70][110]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,110,500,85000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량500] + B02/B04 면적격자[70][110]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,110,1000,95000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량1000] + B02/B04 면적격자[70][110]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,110,2000,190000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량2000] + B02/B04 면적격자[70][110]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,110,3000,285000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량3000] + B02/B04 면적격자[70][110]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,110,4000,380000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량4000] + B02/B04 면적격자[70][110]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,110,5000,475000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량5000] + B02/B04 면적격자[70][110]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,110,6000,570000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량6000] + B02/B04 면적격자[70][110]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,110,7000,665000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량7000] + B02/B04 면적격자[70][110]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,110,8000,760000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량8000] + B02/B04 면적격자[70][110]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,110,9000,855000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량9000] + B02/B04 면적격자[70][110]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,110,10000,950000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량10000] + B02/B04 면적격자[70][110]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,130,10,65000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량10] + B02/B04 면적격자[70][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,130,200,80000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량200] + B02/B04 면적격자[70][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,130,500,85000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량500] + B02/B04 면적격자[70][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,130,1000,95000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량1000] + B02/B04 면적격자[70][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,130,2000,190000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량2000] + B02/B04 면적격자[70][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,130,3000,285000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량3000] + B02/B04 면적격자[70][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,130,4000,380000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량4000] + B02/B04 면적격자[70][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,130,5000,475000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량5000] + B02/B04 면적격자[70][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,130,6000,570000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량6000] + B02/B04 면적격자[70][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,130,7000,665000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량7000] + B02/B04 면적격자[70][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,130,8000,760000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량8000] + B02/B04 면적격자[70][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,130,9000,855000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량9000] + B02/B04 면적격자[70][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,130,10000,950000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량10000] + B02/B04 면적격자[70][130]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,150,10,65000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량10] + B02/B04 면적격자[70][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,150,200,80000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량200] + B02/B04 면적격자[70][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,150,500,85000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량500] + B02/B04 면적격자[70][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,150,1000,95000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량1000] + B02/B04 면적격자[70][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,150,2000,190000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량2000] + B02/B04 면적격자[70][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,150,3000,285000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량3000] + B02/B04 면적격자[70][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,150,4000,380000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량4000] + B02/B04 면적격자[70][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,150,5000,475000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량5000] + B02/B04 면적격자[70][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,150,6000,570000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량6000] + B02/B04 면적격자[70][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,150,7000,665000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량7000] + B02/B04 면적격자[70][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,150,8000,760000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량8000] + B02/B04 면적격자[70][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,150,9000,855000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량9000] + B02/B04 면적격자[70][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,150,10000,950000,B,"price-foil-large-l1.csv B03 일반박[등급B][수량10000] + B02/B04 면적격자[70][150]→B"
COMP_FOIL_PROC_LARGE_STD,PROC_000038,70,170,10,80000,D,"price-foil-large-l1.csv B03 일반박[등급D][수량10] + B02/B04 면적격자[70][170]→D"
